Date,Title,EngTitle
2020-08-13 10:10:00,현대차 '올 뉴 아반떼 하이브리드' 'N 라인' 출시,현대차 '올 뉴 아반떼 하이브리드' 'N 라인' 출시
2020-08-13 09:32:00,"'역대급 아반떼'가 더 강화됐다···현대차, 하이브리드·N 라인 모델...","'역대급 아반떼'가 더 강화됐다···현대차, 하이브리드·N 라인 모델..."
2020-08-13 09:17:00,"현대차, '올 뉴 아반떼' 라인업 강화…하이브리드·N 라인 출시","현대차, '올 뉴 아반떼' 라인업 강화…하이브리드·N 라인 출시"
2020-08-13 09:04:00,"현대차, 7세대 아반떼 하이브리드·N라인 출시","현대차, 7세대 아반떼 하이브리드·N라인 출시"
2020-08-12 17:48:00,"전기·수소車 질주… 현대차, 이달에만 시총 10兆 늘었다","전기·수소車 질주… 현대차, 이달에만 시총 10兆 늘었다"
2020-08-12 04:42:00,8월에 41% 뛴 현대차…전기차·신차효과 시작도 안했다,8월에 41% 뛴 현대차…전기차·신차효과 시작도 안했다
2020-08-12 04:40:00,"'배터리 동맹' 모은 현대차, 전기차 꽃길 달린다","'배터리 동맹' 모은 현대차, 전기차 꽃길 달린다"
2020-08-12 17:19:00,"현대차그룹, 합작법인 '모셔널' 앞세워 자율주행차 시장 선도","현대차그룹, 합작법인 '모셔널' 앞세워 자율주행차 시장 선도"
2020-08-12 17:01:00,현대차그룹·앱티브 합작사 '모셔널' 출범…자율주행차 속도낸다,현대차그룹·앱티브 합작사 '모셔널' 출범…자율주행차 속도낸다
2020-08-12 10:47:00,"현대차그룹, 자율주행 상용화 '시동'…앱티브와 합작사명 '모셔널'","현대차그룹, 자율주행 상용화 '시동'…앱티브와 합작사명 '모셔널'"
2020-08-12 09:03:00,현대차그룹-앱티브 자율주행 합작법인 사명 '모셔널' 확정,현대차그룹-앱티브 자율주행 합작법인 사명 '모셔널' 확정
2020-08-12 08:59:00,현대차그룹-앱티브 합작법인 ‘모셔널’…“완전자율주행차 만든다”,현대차그룹-앱티브 합작법인 ‘모셔널’…“완전자율주행차 만든다”
2020-08-12 15:43:00,현대차 '모셔널'…정의선의 '완전 자율주행' 꿈 영근다,현대차 '모셔널'…정의선의 '완전 자율주행' 꿈 영근다
2020-08-12 10:31:00,현대차그룹 '모셔널' 출범..완전자율주행 앞당긴다,현대차그룹 '모셔널' 출범..완전자율주행 앞당긴다
2020-08-12 09:25:00,현대차그룹-앱티브 만든 자율주행 법인명 '모셔널'로 결정,현대차그룹-앱티브 만든 자율주행 법인명 '모셔널'로 결정
2020-08-12 08:37:00,"현대차-앱티브, 자율주행 합작법인 사명 `모셔널` 확정","현대차-앱티브, 자율주행 합작법인 사명 `모셔널` 확정"
2020-08-12 08:28:00,현대차그룹-앱티브 자율주행 합작법인 '모셔널'로 사명 확정,현대차그룹-앱티브 자율주행 합작법인 '모셔널'로 사명 확정
2020-08-12 08:26:00,"현대차 자율주행 법인 '모셔널' 출범...정의선 ""인류의 꿈 위해""","현대차 자율주행 법인 '모셔널' 출범...정의선 ""인류의 꿈 위해"""
2020-08-12 14:10:00,"현대는 차, SK는 휴대폰… 수해 현장 찾아 ‘맞춤형 봉사’ 나선 재계","현대는 차, SK는 휴대폰… 수해 현장 찾아 ‘맞춤형 봉사’ 나선 재계"
2020-08-12 17:48:00,"전기·수소車 질주… 현대차, 이달에만 시총 10兆 늘었다","전기·수소車 질주… 현대차, 이달에만 시총 10兆 늘었다"
2020-08-12 04:42:00,8월에 41% 뛴 현대차…전기차·신차효과 시작도 안했다,8월에 41% 뛴 현대차…전기차·신차효과 시작도 안했다
2020-08-12 04:40:00,"'배터리 동맹' 모은 현대차, 전기차 꽃길 달린다","'배터리 동맹' 모은 현대차, 전기차 꽃길 달린다"
2020-08-12 17:19:00,"현대차그룹, 합작법인 '모셔널' 앞세워 자율주행차 시장 선도","현대차그룹, 합작법인 '모셔널' 앞세워 자율주행차 시장 선도"
2020-08-12 17:01:00,현대차그룹·앱티브 합작사 '모셔널' 출범…자율주행차 속도낸다,현대차그룹·앱티브 합작사 '모셔널' 출범…자율주행차 속도낸다
2020-08-12 10:47:00,"현대차그룹, 자율주행 상용화 '시동'…앱티브와 합작사명 '모셔널'","현대차그룹, 자율주행 상용화 '시동'…앱티브와 합작사명 '모셔널'"
2020-08-12 09:03:00,현대차그룹-앱티브 자율주행 합작법인 사명 '모셔널' 확정,현대차그룹-앱티브 자율주행 합작법인 사명 '모셔널' 확정
2020-08-12 08:59:00,현대차그룹-앱티브 합작법인 ‘모셔널’…“완전자율주행차 만든다”,현대차그룹-앱티브 합작법인 ‘모셔널’…“완전자율주행차 만든다”
2020-08-12 15:43:00,현대차 '모셔널'…정의선의 '완전 자율주행' 꿈 영근다,현대차 '모셔널'…정의선의 '완전 자율주행' 꿈 영근다
2020-08-12 10:31:00,현대차그룹 '모셔널' 출범..완전자율주행 앞당긴다,현대차그룹 '모셔널' 출범..완전자율주행 앞당긴다
2020-08-12 09:25:00,현대차그룹-앱티브 만든 자율주행 법인명 '모셔널'로 결정,현대차그룹-앱티브 만든 자율주행 법인명 '모셔널'로 결정
2020-08-12 08:37:00,"현대차-앱티브, 자율주행 합작법인 사명 `모셔널` 확정","현대차-앱티브, 자율주행 합작법인 사명 `모셔널` 확정"
2020-08-12 08:28:00,현대차그룹-앱티브 자율주행 합작법인 '모셔널'로 사명 확정,현대차그룹-앱티브 자율주행 합작법인 '모셔널'로 사명 확정
2020-08-12 08:26:00,"현대차 자율주행 법인 '모셔널' 출범...정의선 ""인류의 꿈 위해""","현대차 자율주행 법인 '모셔널' 출범...정의선 ""인류의 꿈 위해"""
2020-08-12 14:10:00,"현대는 차, SK는 휴대폰… 수해 현장 찾아 ‘맞춤형 봉사’ 나선 재계","현대는 차, SK는 휴대폰… 수해 현장 찾아 ‘맞춤형 봉사’ 나선 재계"
2020-08-12 12:41:00,"현대차, 내년 중국에 수소전기 트럭 공약 예열","현대차, 내년 중국에 수소전기 트럭 공약 예열"
2020-08-12 11:54:00,현대차-앱티브 JV 새 사명 '모셔널'…정의선 미래 모빌리티 가속화,현대차-앱티브 JV 새 사명 '모셔널'…정의선 미래 모빌리티 가속화
2020-08-12 07:42:00,"이노션, 현대·기아차 신작출시로 실적방어 지속-하이證","이노션, 현대·기아차 신작출시로 실적방어 지속-하이證"
2020-08-11 17:54:00,현대차 13일 임협 시작···임금보다 고용 안정이 '2년 무분규' 여부...,현대차 13일 임협 시작···임금보다 고용 안정이 '2년 무분규' 여부...
2020-08-11 11:17:00,현대차 노사 2년 연속 무분규 타결 가능할까···기아차는 '난관' 예...,현대차 노사 2년 연속 무분규 타결 가능할까···기아차는 '난관' 예...
2020-08-11 17:51:00,아이오닉5·6·7보니···현대차도 '알파뉴메릭' 가세?,아이오닉5·6·7보니···현대차도 '알파뉴메릭' 가세?
2020-08-11 17:12:00,"[시그널] 현대무벡스, 스팩합병으로 코스닥 입성","[시그널] 현대무벡스, 스팩합병으로 코스닥 입성"
2020-08-11 17:11:00,"현대그룹 현대무벡스, 스팩합병으로 코스닥 상장 추진","현대그룹 현대무벡스, 스팩합병으로 코스닥 상장 추진"
2020-08-12 09:03:00,현대차그룹-앱티브 자율주행 합작법인 사명 '모셔널' 확정,현대차그룹-앱티브 자율주행 합작법인 사명 '모셔널' 확정
2020-08-12 08:59:00,현대차그룹-앱티브 합작법인 ‘모셔널’…“완전자율주행차 만든다”,현대차그룹-앱티브 합작법인 ‘모셔널’…“완전자율주행차 만든다”
2020-08-12 08:37:00,"현대차-앱티브, 자율주행 합작법인 사명 `모셔널` 확정","현대차-앱티브, 자율주행 합작법인 사명 `모셔널` 확정"
2020-08-12 08:28:00,현대차그룹-앱티브 자율주행 합작법인 '모셔널'로 사명 확정,현대차그룹-앱티브 자율주행 합작법인 '모셔널'로 사명 확정
2020-08-12 08:26:00,"현대차 자율주행 법인 '모셔널' 출범...정의선 ""인류의 꿈 위해""","현대차 자율주행 법인 '모셔널' 출범...정의선 ""인류의 꿈 위해"""
2020-08-12 07:42:00,"이노션, 현대·기아차 신작출시로 실적방어 지속-하이證","이노션, 현대·기아차 신작출시로 실적방어 지속-하이證"
2020-08-12 04:42:00,8월에 41% 뛴 현대차…전기차·신차효과 시작도 안했다,8월에 41% 뛴 현대차…전기차·신차효과 시작도 안했다
2020-08-12 04:40:00,"'배터리 동맹' 모은 현대차, 전기차 꽃길 달린다","'배터리 동맹' 모은 현대차, 전기차 꽃길 달린다"
2020-08-11 17:54:00,현대차 13일 임협 시작···임금보다 고용 안정이 '2년 무분규' 여부...,현대차 13일 임협 시작···임금보다 고용 안정이 '2년 무분규' 여부...
2020-08-11 11:17:00,현대차 노사 2년 연속 무분규 타결 가능할까···기아차는 '난관' 예...,현대차 노사 2년 연속 무분규 타결 가능할까···기아차는 '난관' 예...
2020-08-11 17:51:00,아이오닉5·6·7보니···현대차도 '알파뉴메릭' 가세?,아이오닉5·6·7보니···현대차도 '알파뉴메릭' 가세?
2020-08-11 17:12:00,"[시그널] 현대무벡스, 스팩합병으로 코스닥 입성","[시그널] 현대무벡스, 스팩합병으로 코스닥 입성"
2020-08-11 17:11:00,"현대그룹 현대무벡스, 스팩합병으로 코스닥 상장 추진","현대그룹 현대무벡스, 스팩합병으로 코스닥 상장 추진"
2020-08-11 16:48:00,"경남농협, 현대자동차 경남지역본부와 '상생협약'","경남농협, 현대자동차 경남지역본부와 '상생협약'"
2020-08-11 15:22:00,삼성전자·현대차·SK하이닉스 등 지방세 4300억 환급받는다,삼성전자·현대차·SK하이닉스 등 지방세 4300억 환급받는다
2020-08-11 12:50:00,"현대차, 수소차 경쟁력 업고 질주 가능할까","현대차, 수소차 경쟁력 업고 질주 가능할까"
2020-08-11 17:12:00,"[시그널] 현대무벡스, 스팩합병으로 코스닥 입성","[시그널] 현대무벡스, 스팩합병으로 코스닥 입성"
2020-08-11 17:11:00,"현대그룹 현대무벡스, 스팩합병으로 코스닥 상장 추진","현대그룹 현대무벡스, 스팩합병으로 코스닥 상장 추진"
2020-08-11 16:48:00,"경남농협, 현대자동차 경남지역본부와 '상생협약'",Gyeongnam Nonghyup and Hyundai Motors Gyeongnam Regional Headquarters'Win-Win Agreement'
2020-08-11 15:22:00,삼성전자·현대차·SK하이닉스 등 지방세 4300억 환급받는다,삼성전자·현대차·SK하이닉스 등 지방세 4300억 환급받는다
2020-08-11 12:50:00,"현대차, 수소차 경쟁력 업고 질주 가능할까","현대차, 수소차 경쟁력 업고 질주 가능할까"
2020-08-11 11:48:00,4대그룹株 급등 속 LG 3위 약진…현대차 하반기 맹추격,4대그룹株 급등 속 LG 3위 약진…현대차 하반기 맹추격
2020-08-11 10:28:00,[itM]4대그룹株 급등…LG 이어 현대차…그룹주 치열한 3위 경쟁,[itM]4대그룹株 급등…LG 이어 현대차…그룹주 치열한 3위 경쟁
2020-08-11 11:17:00,현대차 노사 2년 연속 무분규 타결 가능할까···기아차는 '난관' 예상,현대차 노사 2년 연속 무분규 타결 가능할까···기아차는 '난관' 예상
2020-08-11 09:24:00,"현대차 정몽구 재단, 온라인 클래식·국악 축제 개최","현대차 정몽구 재단, 온라인 클래식·국악 축제 개최"
2020-08-11 09:11:00,"현대·기아차, 너무 올랐나…2% 하락","현대·기아차, 너무 올랐나…2% 하락"
2020-08-11 08:46:00,"'니콜라 협업' 가능성에 오른 현대차…""구체성 없어 주의해야""","'니콜라 협업' 가능성에 오른 현대차…""구체성 없어 주의해야"""
2020-08-11 08:06:00,"현대차, 차·화·정 시대 만큼 오른다..목표가 상향-신한","현대차, 차·화·정 시대 만큼 오른다..목표가 상향-신한"
2020-08-11 08:46:00,"'니콜라 협업' 가능성에 오른 현대차…""구체성 없어 주의해야""","'니콜라 협업' 가능성에 오른 현대차…""구체성 없어 주의해야"""
2020-08-11 08:06:00,"현대차, 차·화·정 시대 만큼 오른다..목표가 상향-신한","Hyundai Motor will rise as much as the era of tea, flower, and government."
2020-08-10 17:48:00,"현대차, IFA 첫 참가… 미래 모빌리티 전략 소개","현대차, IFA 첫 참가… 미래 모빌리티 전략 소개"
2020-08-10 15:26:00,"현대차, 국제가전박람회 첫 참가..미래 모빌리티 시대 준비","현대차, 국제가전박람회 첫 참가..미래 모빌리티 시대 준비"
2020-08-10 14:47:00,현대차 내달 IFA 첫 참가···미래 모빌리티 선보인다,현대차 내달 IFA 첫 참가···미래 모빌리티 선보인다
2020-08-10 11:33:00,"모터쇼보다 IT·가전쇼?…현대차, 獨 IFA 첫 참가","모터쇼보다 IT·가전쇼?…현대차, 獨 IFA 첫 참가"
2020-08-10 17:44:00,현대차 사상 최대 15.65% 폭등...단숨에 시총 7위 탈환했다,Hyundai Motor's record-high 15.65% surge... recaptured 7th place in market cap at once
2020-08-10 16:32:00,전기차·니콜라가 끌었다…현대차 '주가 17만원' 돌파,전기차·니콜라가 끌었다…현대차 '주가 17만원' 돌파
2020-08-10 11:41:00,전기차 론칭+니콜라 협업…현대차 11% 급등,전기차 론칭+니콜라 협업…현대차 11% 급등
2020-08-10 09:48:00,[특징주]현대차 '니콜라 협업 제안'에 52주 신고가···코스피 시총...,[Features] 52 weeks report to Hyundai Motor's'Nicola collaboration proposal'...
2020-08-10 17:35:00,"현대차 재평가…""올 이익률 해외경쟁사 2배""","현대차 재평가…""올 이익률 해외경쟁사 2배"""
2020-08-10 17:22:00,현대차 전기차브랜드 '아이오닉' 확정..내년 CUV 첫선,현대차 전기차브랜드 '아이오닉' 확정..내년 CUV 첫선
2020-08-10 17:19:00,"정의선 ‘아이오닉’으로 전기차 승부수… 4년내 3종 출격 [현대차, ...","정의선 ‘아이오닉’으로 전기차 승부수… 4년내 3종 출격 [현대차, ..."
2020-08-10 17:18:00,현대車 '아이오닉' 전기차 브랜드로…2024년까지 신차 3종 출격,현대車 '아이오닉' 전기차 브랜드로…2024년까지 신차 3종 출격
2020-08-10 17:05:00,현대차 '아이오닉5' 내년 출격…20분 충전해 450㎞ 달린다,현대차 '아이오닉5' 내년 출격…20분 충전해 450㎞ 달린다
2020-08-10 09:35:00,현대 전기차 이제부턴 '아이오닉'...핸드폰처럼 '번호'로 부른다,현대 전기차 이제부턴 '아이오닉'...핸드폰처럼 '번호'로 부른다
2020-08-10 09:20:00,"현대차, 전기차 브랜드 ‘아이오닉’ 공개···첫차는 '45'기반 아이...","현대차, 전기차 브랜드 ‘아이오닉’ 공개···첫차는 '45'기반 아이..."
